"","X","doe","infer","idx","level","common","excess","miss","sim","succ","proj"
"458686",59373,"2hot_0","logistic",9,"wline",166,40,40,0.67479674796748,"False","schedule"
"458687",59374,"2hot_0","logistic",9,"tline",164,11,42,0.755760368663594,"False","schedule"
"458688",59375,"2hot_0","logistic",9,"tstmt",156,1,32,0.825396825396825,"False","schedule"
"458689",59376,"2hot_0","logistic",10,"wline",166,40,40,0.67479674796748,"False","schedule"
"458690",59377,"2hot_0","logistic",10,"tline",164,11,42,0.755760368663594,"False","schedule"
"458691",59378,"2hot_0","logistic",10,"tstmt",156,1,32,0.825396825396825,"False","schedule"
"458692",59379,"2hot_0","logistic",11,"wline",166,39,40,0.677551020408163,"True","schedule"
"458693",59380,"2hot_0","logistic",11,"tline",164,11,42,0.755760368663594,"True","schedule"
"458694",59381,"2hot_0","logistic",11,"tstmt",156,1,32,0.825396825396825,"True","schedule"
"458695",59382,"2hot_0","logistic",12,"wline",166,40,40,0.67479674796748,"True","schedule"
"458696",59383,"2hot_0","logistic",12,"tline",164,11,42,0.755760368663594,"True","schedule"
"458697",59384,"2hot_0","logistic",12,"tstmt",156,1,32,0.825396825396825,"True","schedule"
"458698",59385,"2hot_0","logistic",13,"wline",209,42,14,0.788679245283019,"True","schedule"
"458699",59386,"2hot_0","logistic",13,"tline",211,9,12,0.90948275862069,"True","schedule"
"458700",59387,"2hot_0","logistic",13,"tstmt",202,2,8,0.952830188679245,"True","schedule"
"458701",59388,"2hot_0","logistic",14,"wline",210,49,13,0.772058823529412,"True","schedule"
"458702",59389,"2hot_0","logistic",14,"tline",213,8,10,0.922077922077922,"True","schedule"
"458703",59390,"2hot_0","logistic",14,"tstmt",203,2,7,0.957547169811321,"True","schedule"
"458704",59391,"2hot_0","logistic",15,"wline",208,48,15,0.767527675276753,"True","schedule"
"458705",59392,"2hot_0","logistic",15,"tline",212,9,11,0.913793103448276,"True","schedule"
"458706",59393,"2hot_0","logistic",15,"tstmt",203,2,7,0.957547169811321,"True","schedule"
"458707",59394,"2hot_0","logistic",16,"wline",209,44,14,0.782771535580524,"False","schedule"
"458708",59395,"2hot_0","logistic",16,"tline",213,8,10,0.922077922077922,"False","schedule"
"458709",59396,"2hot_0","logistic",16,"tstmt",203,2,7,0.957547169811321,"False","schedule"
"458710",59397,"2hot_0","logistic",17,"wline",204,44,18,0.766917293233083,"True","schedule"
"458711",59398,"2hot_0","logistic",17,"tline",205,10,17,0.883620689655172,"True","schedule"
"458712",59399,"2hot_0","logistic",17,"tstmt",199,2,10,0.943127962085308,"True","schedule"
"458713",59400,"2hot_0","logistic",18,"wline",204,43,18,0.769811320754717,"False","schedule"
"458714",59401,"2hot_0","logistic",18,"tline",205,10,17,0.883620689655172,"False","schedule"
"458715",59402,"2hot_0","logistic",18,"tstmt",199,2,10,0.943127962085308,"False","schedule"
"458716",59403,"2hot_0","logistic",19,"wline",209,44,13,0.785714285714286,"False","schedule"
"458717",59404,"2hot_0","logistic",19,"tline",207,9,15,0.896103896103896,"False","schedule"
"458718",59405,"2hot_0","logistic",19,"tstmt",200,2,9,0.947867298578199,"False","schedule"
"458719",59406,"2hot_0","logistic",20,"wline",30,13,120,0.184049079754601,"True","schedule"
"458720",59407,"2hot_0","logistic",20,"tline",33,6,117,0.211538461538462,"True","schedule"
"458721",59408,"2hot_0","logistic",20,"tstmt",24,0,106,0.184615384615385,"True","schedule"
"458722",59409,"2hot_0","logistic",21,"wline",35,13,116,0.213414634146341,"True","schedule"
"458723",59410,"2hot_0","logistic",21,"tline",36,5,115,0.230769230769231,"True","schedule"
"458724",59411,"2hot_0","logistic",21,"tstmt",27,0,105,0.204545454545455,"True","schedule"
"458725",59412,"2hot_0","logistic",22,"wline",35,13,116,0.213414634146341,"True","schedule"
"458726",59413,"2hot_0","logistic",22,"tline",36,6,115,0.229299363057325,"True","schedule"
"458727",59414,"2hot_0","logistic",22,"tstmt",27,0,105,0.204545454545455,"True","schedule"
"458728",59415,"2hot_0","logistic",23,"wline",152,51,54,0.591439688715953,"True","schedule"
"458729",59416,"2hot_0","logistic",23,"tline",150,21,56,0.66079295154185,"True","schedule"
"458730",59417,"2hot_0","logistic",23,"tstmt",158,1,33,0.822916666666667,"True","schedule"
"458731",59418,"2hot_0","logistic",24,"wline",152,52,54,0.589147286821705,"False","schedule"
"458732",59419,"2hot_0","logistic",24,"tline",150,21,56,0.66079295154185,"False","schedule"
"458733",59420,"2hot_0","logistic",24,"tstmt",158,1,33,0.822916666666667,"False","schedule"
"458734",59421,"2hot_0","logistic",25,"wline",152,52,54,0.589147286821705,"False","schedule"
"458735",59422,"2hot_0","logistic",25,"tline",150,21,56,0.66079295154185,"False","schedule"
"458736",59423,"2hot_0","logistic",25,"tstmt",158,1,33,0.822916666666667,"False","schedule"
"458737",59424,"2hot_0","logistic",26,"wline",106,44,85,0.451063829787234,"False","schedule"
"458738",59425,"2hot_0","logistic",26,"tline",105,12,86,0.517241379310345,"False","schedule"
"458739",59426,"2hot_0","logistic",26,"tstmt",107,1,68,0.607954545454545,"False","schedule"
"458740",59427,"2hot_0","logistic",27,"wline",152,52,54,0.589147286821705,"False","schedule"
"458741",59428,"2hot_0","logistic",27,"tline",153,20,53,0.676991150442478,"False","schedule"
"458742",59429,"2hot_0","logistic",27,"tstmt",160,1,32,0.829015544041451,"False","schedule"
"458743",59430,"2hot_0","logistic",28,"wline",152,52,54,0.589147286821705,"False","schedule"
"458744",59431,"2hot_0","logistic",28,"tline",153,20,53,0.676991150442478,"False","schedule"
"458745",59432,"2hot_0","logistic",28,"tstmt",160,1,32,0.829015544041451,"False","schedule"
"458746",59433,"2hot_0","logistic",29,"wline",127,47,68,0.524793388429752,"False","schedule"
"458747",59434,"2hot_0","logistic",29,"tline",147,15,48,0.7,"False","schedule"
"458748",59435,"2hot_0","logistic",29,"tstmt",143,8,38,0.756613756613757,"False","schedule"
"458749",59436,"2hot_0","logistic",30,"wline",162,40,42,0.663934426229508,"True","schedule"
"458750",59437,"2hot_0","logistic",30,"tline",162,10,42,0.757009345794392,"True","schedule"
"458751",59438,"2hot_0","logistic",30,"tstmt",156,2,30,0.829787234042553,"True","schedule"
"458752",59439,"2hot_0","logistic",31,"wline",162,40,42,0.663934426229508,"True","schedule"
"458753",59440,"2hot_0","logistic",31,"tline",162,10,42,0.757009345794392,"True","schedule"
"458754",59441,"2hot_0","logistic",31,"tstmt",156,2,30,0.829787234042553,"True","schedule"
"458755",59442,"2hot_0","logistic",32,"wline",80,30,107,0.368663594470046,"True","schedule"
"458756",59443,"2hot_0","logistic",32,"tline",87,3,100,0.457894736842105,"True","schedule"
"458757",59444,"2hot_0","logistic",32,"tstmt",74,1,92,0.44311377245509,"True","schedule"
"458758",59445,"2hot_0","logistic",33,"wline",135,44,70,0.542168674698795,"False","schedule"
"458759",59446,"2hot_0","logistic",33,"tline",128,18,77,0.573991031390135,"False","schedule"
"458760",59447,"2hot_0","logistic",33,"tstmt",129,4,59,0.671875,"False","schedule"
"458761",59448,"2hot_0","logistic",34,"wline",135,44,70,0.542168674698795,"True","schedule"
"458762",59449,"2hot_0","logistic",34,"tline",128,18,77,0.573991031390135,"True","schedule"
"458763",59450,"2hot_0","logistic",34,"tstmt",129,4,59,0.671875,"True","schedule"
"458764",59451,"2hot_0","logistic",35,"wline",163,42,42,0.659919028340081,"True","schedule"
"458765",59452,"2hot_0","logistic",35,"tline",160,10,45,0.744186046511628,"True","schedule"
"458766",59453,"2hot_0","logistic",35,"tstmt",154,2,33,0.814814814814815,"True","schedule"
"458767",59454,"2hot_0","logistic",36,"wline",164,41,41,0.666666666666667,"False","schedule"
"458768",59455,"2hot_0","logistic",36,"tline",160,10,45,0.744186046511628,"False","schedule"
"458769",59456,"2hot_0","logistic",36,"tstmt",154,2,33,0.814814814814815,"False","schedule"
"458770",59457,"2hot_0","logistic",37,"wline",170,58,35,0.64638783269962,"False","schedule"
"458771",59458,"2hot_0","logistic",37,"tline",160,10,45,0.744186046511628,"False","schedule"
"458772",59459,"2hot_0","logistic",37,"tstmt",154,2,33,0.814814814814815,"False","schedule"
"458773",59460,"2hot_0","logistic",38,"wline",173,37,42,0.686507936507937,"False","schedule"
"458774",59461,"2hot_0","logistic",38,"tline",169,12,46,0.744493392070485,"False","schedule"
"458775",59462,"2hot_0","logistic",38,"tstmt",164,1,33,0.828282828282828,"False","schedule"
"458776",59463,"2hot_0","logistic",39,"wline",173,36,42,0.689243027888446,"False","schedule"
"458777",59464,"2hot_0","logistic",39,"tline",169,12,46,0.744493392070485,"False","schedule"
"458778",59465,"2hot_0","logistic",39,"tstmt",164,1,33,0.828282828282828,"False","schedule"
"458779",59466,"2hot_0","logistic",40,"wline",173,37,42,0.686507936507937,"False","schedule"
"458780",59467,"2hot_0","logistic",40,"tline",169,12,46,0.744493392070485,"False","schedule"
"458781",59468,"2hot_0","logistic",40,"tstmt",164,1,33,0.828282828282828,"False","schedule"
"458782",59469,"2hot_0","logistic",41,"wline",49,30,104,0.26775956284153,"False","schedule"
"458783",59470,"2hot_0","logistic",41,"tline",55,8,98,0.341614906832298,"False","schedule"
"458784",59471,"2hot_0","logistic",41,"tstmt",48,1,84,0.360902255639098,"False","schedule"
"458785",59472,"2hot_0","logistic",42,"wline",46,24,107,0.259887005649718,"False","schedule"
"458786",59473,"2hot_0","logistic",42,"tline",53,7,100,0.33125,"False","schedule"
"458787",59474,"2hot_0","logistic",42,"tstmt",43,1,89,0.323308270676692,"False","schedule"
"458788",59475,"2hot_0","logistic",43,"wline",166,40,40,0.67479674796748,"False","schedule"
"458789",59476,"2hot_0","logistic",43,"tline",164,11,42,0.755760368663594,"False","schedule"
"458790",59477,"2hot_0","logistic",43,"tstmt",156,1,32,0.825396825396825,"False","schedule"
"458791",59478,"2hot_0","logistic",44,"wline",29,13,121,0.177914110429448,"False","schedule"
"458792",59479,"2hot_0","logistic",44,"tline",33,6,117,0.211538461538462,"False","schedule"
"458793",59480,"2hot_0","logistic",44,"tstmt",24,0,105,0.186046511627907,"False","schedule"
"458794",59481,"2hot_0","logistic",45,"wline",29,13,121,0.177914110429448,"False","schedule"
"458795",59482,"2hot_0","logistic",45,"tline",33,6,117,0.211538461538462,"False","schedule"
"458796",59483,"2hot_0","logistic",45,"tstmt",24,0,105,0.186046511627907,"False","schedule"
"458797",59484,"2hot_0","logistic",46,"wline",29,13,121,0.177914110429448,"False","schedule"
"458798",59485,"2hot_0","logistic",46,"tline",33,6,117,0.211538461538462,"False","schedule"
"458799",59486,"2hot_0","logistic",46,"tstmt",24,0,105,0.186046511627907,"False","schedule"
"458800",59487,"2hot_0","logistic",47,"wline",6,28,82,0.0517241379310345,"False","schedule"
"458801",59488,"2hot_0","logistic",47,"tline",15,11,73,0.151515151515152,"False","schedule"
"458802",59489,"2hot_0","logistic",47,"tstmt",5,10,71,0.0581395348837209,"False","schedule"
"458803",59490,"2hot_0","logistic",48,"wline",6,28,82,0.0517241379310345,"False","schedule"
"458804",59491,"2hot_0","logistic",48,"tline",15,12,73,0.15,"False","schedule"
"458805",59492,"2hot_0","logistic",48,"tstmt",5,10,71,0.0581395348837209,"False","schedule"
"458806",59493,"2hot_0","logistic",49,"wline",6,28,82,0.0517241379310345,"False","schedule"
"458807",59494,"2hot_0","logistic",49,"tline",15,13,73,0.148514851485149,"False","schedule"
"458808",59495,"2hot_0","logistic",49,"tstmt",5,10,71,0.0581395348837209,"False","schedule"
"458809",59496,"2hot_0","logistic",50,"wline",6,28,82,0.0517241379310345,"False","schedule"
"458810",59497,"2hot_0","logistic",50,"tline",15,12,73,0.15,"False","schedule"
"458811",59498,"2hot_0","logistic",50,"tstmt",5,10,71,0.0581395348837209,"False","schedule"
"458812",59499,"2hot_0","logistic",51,"wline",6,28,82,0.0517241379310345,"False","schedule"
"458813",59500,"2hot_0","logistic",51,"tline",15,11,73,0.151515151515152,"False","schedule"
"458814",59501,"2hot_0","logistic",51,"tstmt",5,10,71,0.0581395348837209,"False","schedule"
"458815",59502,"2hot_0","logistic",52,"wline",6,22,79,0.0560747663551402,"False","schedule"
"458816",59503,"2hot_0","logistic",52,"tline",15,9,70,0.159574468085106,"False","schedule"
"458817",59504,"2hot_0","logistic",52,"tstmt",2,10,70,0.024390243902439,"False","schedule"
"458818",59505,"2hot_0","logistic",53,"wline",12,12,85,0.110091743119266,"False","schedule"
"458819",59506,"2hot_0","logistic",53,"tline",16,5,81,0.156862745098039,"False","schedule"
"458820",59507,"2hot_0","logistic",53,"tstmt",8,1,79,0.0909090909090909,"False","schedule"
"458821",59508,"2hot_0","logistic",54,"wline",12,12,85,0.110091743119266,"True","schedule"
"458822",59509,"2hot_0","logistic",54,"tline",16,5,81,0.156862745098039,"True","schedule"
"458823",59510,"2hot_0","logistic",54,"tstmt",8,1,79,0.0909090909090909,"True","schedule"
"458824",59511,"2hot_0","logistic",55,"wline",7,6,90,0.0679611650485437,"True","schedule"
"458825",59512,"2hot_0","logistic",55,"tline",10,2,87,0.101010101010101,"True","schedule"
"458826",59513,"2hot_0","logistic",55,"tstmt",2,0,85,0.0229885057471264,"True","schedule"
"458827",59514,"2hot_0","logistic",56,"wline",11,11,85,0.102803738317757,"True","schedule"
"458828",59515,"2hot_0","logistic",56,"tline",16,3,80,0.161616161616162,"True","schedule"
"458829",59516,"2hot_0","logistic",56,"tstmt",7,1,79,0.0804597701149425,"True","schedule"
"458830",59517,"2hot_0","logistic",57,"wline",6,16,79,0.0594059405940594,"False","schedule"
"458831",59518,"2hot_0","logistic",57,"tline",13,7,72,0.141304347826087,"False","schedule"
"458832",59519,"2hot_0","logistic",57,"tstmt",0,8,72,0,"False","schedule"
"458833",59520,"2hot_0","logistic",58,"wline",6,16,79,0.0594059405940594,"False","schedule"
"458834",59521,"2hot_0","logistic",58,"tline",13,7,72,0.141304347826087,"False","schedule"
"458835",59522,"2hot_0","logistic",58,"tstmt",0,8,72,0,"False","schedule"
"458836",59523,"2hot_0","logistic",59,"wline",11,11,85,0.102803738317757,"False","schedule"
"458837",59524,"2hot_0","logistic",59,"tline",16,3,80,0.161616161616162,"False","schedule"
"458838",59525,"2hot_0","logistic",59,"tstmt",7,1,79,0.0804597701149425,"False","schedule"
"458839",59526,"2hot_0","logistic",60,"wline",14,43,72,0.108527131782946,"False","schedule"
"458840",59527,"2hot_0","logistic",60,"tline",24,29,62,0.208695652173913,"False","schedule"
"458841",59528,"2hot_0","logistic",60,"tstmt",20,25,54,0.202020202020202,"False","schedule"
"458842",59529,"2hot_0","logistic",61,"wline",26,11,123,0.1625,"False","schedule"
"458843",59530,"2hot_0","logistic",61,"tline",33,2,116,0.218543046357616,"False","schedule"
"458844",59531,"2hot_0","logistic",61,"tstmt",22,0,106,0.171875,"False","schedule"
"458845",59532,"2hot_0","logistic",62,"wline",29,13,120,0.179012345679012,"False","schedule"
"458846",59533,"2hot_0","logistic",62,"tline",37,2,112,0.245033112582781,"False","schedule"
"458847",59534,"2hot_0","logistic",62,"tstmt",25,0,104,0.193798449612403,"False","schedule"
"458848",59535,"2hot_0","logistic",63,"wline",29,13,120,0.179012345679012,"False","schedule"
"458849",59536,"2hot_0","logistic",63,"tline",37,2,112,0.245033112582781,"False","schedule"
"458850",59537,"2hot_0","logistic",63,"tstmt",25,0,104,0.193798449612403,"False","schedule"
"458851",59538,"2hot_0","logistic",64,"wline",29,13,120,0.179012345679012,"False","schedule"
"458852",59539,"2hot_0","logistic",64,"tline",37,2,112,0.245033112582781,"False","schedule"
"458853",59540,"2hot_0","logistic",64,"tstmt",25,0,104,0.193798449612403,"False","schedule"
"458854",59541,"2hot_0","logistic",65,"wline",26,11,123,0.1625,"False","schedule"
"458855",59542,"2hot_0","logistic",65,"tline",33,2,116,0.218543046357616,"False","schedule"
"458856",59543,"2hot_0","logistic",65,"tstmt",22,0,106,0.171875,"False","schedule"
"458857",59544,"2hot_0","logistic",67,"wline",8,31,94,0.0601503759398496,"False","schedule"
"458858",59545,"2hot_0","logistic",67,"tline",12,23,90,0.096,"False","schedule"
"458859",59546,"2hot_0","logistic",67,"tstmt",0,22,86,0,"False","schedule"
"458860",59547,"2hot_0","logistic",68,"wline",25,8,109,0.176056338028169,"False","schedule"
"458861",59548,"2hot_0","logistic",68,"tline",29,2,105,0.213235294117647,"False","schedule"
"458862",59549,"2hot_0","logistic",68,"tstmt",19,0,98,0.162393162393162,"False","schedule"
"458863",59550,"2hot_0","logistic",70,"wline",25,8,109,0.176056338028169,"False","schedule"
"458864",59551,"2hot_0","logistic",70,"tline",29,2,105,0.213235294117647,"False","schedule"
"458865",59552,"2hot_0","logistic",70,"tstmt",19,0,98,0.162393162393162,"False","schedule"
"458866",59553,"2hot_0","logistic",71,"wline",29,9,120,0.183544303797468,"False","schedule"
"458867",59554,"2hot_0","logistic",71,"tline",30,5,119,0.194805194805195,"False","schedule"
"458868",59555,"2hot_0","logistic",71,"tstmt",21,0,108,0.162790697674419,"False","schedule"
"458869",59556,"2hot_0","logistic",72,"wline",29,9,120,0.183544303797468,"False","schedule"
"458870",59557,"2hot_0","logistic",72,"tline",30,5,119,0.194805194805195,"False","schedule"
